time,x,y,yaw,goal_x,goal_y,goal_yaw,distance_to_goal,yaw_error_to_goal,path_length,front_distance,bt_state,recovery_phase
1779440715.0412915,9.243873389290437,-1.7627765310761103,0.3549195786957968,10.0,-2.0,0.0,0.7924660406802393,-0.3549195786957968,43,1.0654962062835693,FOLLOW_PATH_LOS,IDLE
1779440715.1412387,9.243871334443508,-1.7627757701599094,0.27491978420122315,10.0,-2.0,0.0,0.7924682290789111,-0.27491978420122315,43,1.0631239414215088,FOLLOW_PATH_LOS,IDLE
1779440715.2412329,9.243869468304462,-1.7627749042074323,0.19491999914154604,10.0,-2.0,0.0,0.7924702688656338,-0.19491999914154606,43,1.06171715259552,FOLLOW_PATH_LOS,IDLE
1779440715.3414114,9.24386778667778,-1.7627739541047167,0.1149202427278837,10.0,-2.0,0.0,0.7924721577914706,-0.1149202427278837,43,1.061277985572815,FOLLOW_PATH_LOS,IDLE
1779440715.4412327,9.24386628407377,-1.7627729392116724,0.03533196993520171,10.0,-2.0,0.0,0.7924738952991942,-0.03533196993520171,43,1.0615607500076294,FOLLOW_PATH_LOS,IDLE
1779440715.541543,9.243864953820976,-1.7627718812544444,-0.03999847705225523,10.0,-2.0,0.0,0.7924754812508144,0.039998477052255225,43,1.06171715259552,FOLLOW_PATH_LOS,IDLE
1779440715.6412537,9.243863787426237,-1.7627708012134975,-0.11632993131080216,10.0,-2.0,0.0,0.7924769174697017,0.11632993131080216,43,1.0616921186447144,FOLLOW_PATH_LOS,IDLE
1779440715.7412212,9.243862776352097,-1.7627697058448655,-0.19610488424390485,10.0,-2.0,0.0,0.7924782100795517,0.19610488424390488,43,1.0614973306655884,FOLLOW_PATH_LOS,IDLE
1779440715.8412263,9.243861912287699,-1.7627686043125839,-0.27610466939275863,10.0,-2.0,0.0,0.7924793642669917,0.2761046693927586,43,1.0617960691452026,FOLLOW_PATH_LOS,IDLE
1779440715.941274,9.243861186273783,-1.7627675080654384,-0.35610446411762137,10.0,-2.0,0.0,0.7924803851533315,0.35610446411762137,43,1.0630663633346558,FOLLOW_PATH_LOS,IDLE
1779440716.0412452,9.243860589054245,-1.7627664272042565,-0.4361042637053374,10.0,-2.0,0.0,0.7924812785465828,0.4361042637053374,43,1.0652947425842285,FOLLOW_PATH_LOS,IDLE
1779440716.1412277,9.243860111208653,-1.7627653704761783,-0.5161040653919438,10.0,-2.0,0.0,0.7924820508167336,0.5161040653919438,43,1.068474292755127,FOLLOW_PATH_LOS,IDLE
1779440716.241222,9.243859743264382,-1.7627643453504385,-0.5961038677532545,10.0,-2.0,0.0,0.7924827087660729,0.5961038677532545,43,1.0725798606872559,FOLLOW_PATH_LOS,IDLE
1779440716.3412497,9.243859475796036,-1.7627633580976603,-0.6761036701631813,10.0,-2.0,0.0,0.7924832595105997,0.6761036701631813,43,1.0775902271270752,FOLLOW_PATH_LOS,IDLE
1779440716.4413443,9.243859299512486,-1.7627624138713796,-0.7561034724439715,10.0,-2.0,0.0,0.7924837103725744,0.7561034724439715,43,1.0835777521133423,FOLLOW_PATH_LOS,IDLE
1779440716.5412643,9.243859205332202,-1.7627615167907582,-0.8361032746408168,10.0,-2.0,0.0,0.7924840687838914,0.8361032746408168,43,1.095066785812378,FOLLOW_PATH_LOS,IDLE
1779440716.6412623,9.243859184447503,-1.7627606700235294,-0.9161030768575932,10.0,-2.0,0.0,0.7924843421999452,0.9161030768575932,43,1.1146087646484375,FOLLOW_PATH_LOS,IDLE
1779440716.7412972,9.243859228378446,-1.7627598758683314,-0.9961028791081432,10.0,-2.0,0.0,0.7924845380235814,0.9961028791081432,43,1.1427326202392578,FOLLOW_PATH_LOS,IDLE
1779440716.8412907,9.243859329017045,-1.7627591358357486,-1.076102681142977,10.0,-2.0,0.0,0.7924846635386416,1.076102681142977,43,1.1802723407745361,FOLLOW_PATH_LOS,IDLE
1779440716.9412236,9.243859478662602,-1.7627584507273648,-1.1561024822026853,10.0,-2.0,0.0,0.7924847258526014,1.1561024822026853,43,1.2284430265426636,FOLLOW_PATH_LOS,IDLE
1779440717.0413063,9.243859670048746,-1.762757820712324,-1.2361022806306325,10.0,-2.0,0.0,0.7924847318478491,1.2361022806306325,43,1.288959264755249,FOLLOW_PATH_LOS,IDLE
1779440717.1412292,9.243859896363054,-1.7627572454009666,-1.3161020732866202,10.0,-2.0,0.0,0.7924846881409313,1.3161020732866202,43,1.3641834259033203,FOLLOW_PATH_LOS,IDLE
1779440717.2412806,9.24401222694124,-1.7633148211292347,-1.3998722600288431,10.0,-2.0,0.0,0.7921725739454936,1.3998722600288431,43,1.4574439525604248,FOLLOW_PATH_LOS,IDLE
1779440717.34122,9.2445529879201,-1.7670103560503474,-1.4893969460248861,10.0,-2.0,0.0,0.7905595247976173,1.4893969460248861,43,1.5848913192749023,FOLLOW_PATH_LOS,IDLE
1779440717.4412339,9.244796782322783,-1.7730345249484856,-1.578895550822101,10.0,-2.0,0.0,0.7885716371106565,1.578895550822101,43,1.7529209852218628,FOLLOW_PATH_LOS,IDLE
1779440717.5412104,9.244577583321808,-1.7762285275287655,-1.668309354610392,10.0,-2.0,0.0,0.7878684531772192,1.668309354610392,43,1.974355936050415,FOLLOW_PATH_LOS,IDLE
1779440717.6412466,9.24450113166117,-1.7765487624277811,-1.75765565139311,10.0,-2.0,0.0,0.7878508714431991,1.75765565139311,43,1.9941496849060059,FOLLOW_PATH_LOS,IDLE
1779440717.741315,9.244502916999092,-1.7765473264147928,-1.8470090191771578,10.0,-2.0,0.0,0.7878495667037314,1.8470090191771578,43,1.9943042993545532,FOLLOW_PATH_LOS,IDLE
1779440717.8413181,9.24450471184823,-1.7765461233190742,-1.9363686267638907,10.0,-2.0,0.0,0.7878481867868082,1.9363686267638907,43,1.9954290390014648,FOLLOW_PATH_LOS,IDLE
1779440717.9412673,9.244506495459474,-1.7765451399868084,-2.0257335459667978,10.0,-2.0,0.0,0.7878467553188508,2.0257335459667978,43,1.9978548288345337,FOLLOW_PATH_LOS,IDLE
1779440718.0414152,9.244508249604813,-1.7765443622400454,-2.1151027435848437,10.0,-2.0,0.0,0.7878452937994183,2.1151027435848437,43,2.0017924308776855,FOLLOW_PATH_LOS,IDLE
1779440718.1412926,9.244509958491069,-1.776543775170437,-2.204475072101465,10.0,-2.0,0.0,0.7878438216006057,2.204475072101465,43,2.006592035293579,FOLLOW_PATH_LOS,IDLE
